,work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,Job Title,min_salary,max_salary,Rating,Company Name,Size
731,,,,,,,Data Analyst,70.0,104.0,4.2,"Octo
4.2",1001 to 5000 Employees
732,,,,,,,Financial Business Analyst,65.0,88.0,3.9,"Echo Global Logistics
3.9",1001 to 5000 Employees
733,,,,,,,Quantitative Analytics Tech Lead - Data Scientist (Hybrid - 3 Days in Office),134.0,200.0,3.5,"Freddie Mac
3.4",5001 to 10000 Employees
735,,,,,,,"Data Scientist, Data Product",57.0,70.0,4.2,"Syracuse University
4.2",1001 to 5000 Employees
737,,,,,,,Senior Data Analyst,75.0,103.0,3.8,"Home Depot / THD
3.8",10000+ Employees
738,,,,,,,Sleep Medicine Scientist,77.0,127.0,3.7,"Cleveland Clinic
3.7",10000+ Employees
741,,,,,,,IS Data Consultant,95.0,152.0,3.6,"Ochsner Health System
3.6",10000+ Employees
743,,,,,,,Staff Data Scientist - Marketing,132.0,193.0,3.6,"Instacart
3.6",1001 to 5000 Employees
745,,,,,,,Sr. Data Engineer,163.0,188.0,3.4,"Rivian
3.4",5001 to 10000 Employees
746,,,,,,,Data Scientist V Data Science,155.0,201.0,3.9,"Kaiser Permanente
3.9",10000+ Employees
747,,,,,,,Senior Data Scientist,101.0,136.0,3.7,"Huntington Bank
3.7",10000+ Employees
748,,,,,,,Data Engineer,69.0,99.0,4.4,"Radiance Technologies
4.5",501 to 1000 Employees
749,,,,,,,Senior Data Scientist,113.0,159.0,4.2,"Tecolote Research, Inc.
4.2",501 to 1000 Employees
753,,,,,,,DigiT Data Software Engineer,52.0,200.0,4.1,"INTEL
4.1",10000+ Employees
754,,,,,,,Principal Machine Learning Engineer,156.0,303.0,3.5,"Chewy
3.5",10000+ Employees
755,,,,,,,Senior Data Scientist,144.0,200.0,3.4,"Walmart
3.4",10000+ Employees
756,,,,,,,General Engineer - Data Scientist/Statistician/Mathematician/Methodologist/Computer Scientist,116.0,151.0,3.7,"US Veterans Health Administration
3.7",10000+ Employees
757,,,,,,,Data Instrument Engineer,102.0,143.0,4.0,"Deloitte
4.0",10000+ Employees
758,,,,,,,Applied Artificial Intelligence Machine Learning - Sr Associate,145.0,210.0,4.0,"JPMorgan Chase & Co
4.0",10000+ Employees
759,,,,,,,Sr. Data Scientist,102.0,138.0,3.9,"DLA Piper
3.9",5001 to 10000 Employees
760,,,,,,,Principal Data Scientist,115.0,154.0,4.2,"Abrigo
4.2",201 to 500 Employees
763,,,,,,,Sr. Data Scientist,131.0,175.0,3.2,"Lucid Motors
3.2",5001 to 10000 Employees
764,,,,,,,Machine Learning Engineer,106.0,152.0,3.0,"Qcells
3.0",501 to 1000 Employees
766,,,,,,,DATA SCIENTIST,90.0,142.0,4.7,"ADVANCED MANAGEMENT STRATEGIES GROUP(AMSG)
4.7",Unknown
769,,,,,,,Bioinformatics Analyst / Data Scientist,59.0,86.0,3.8,"University of Colorado
3.8",10000+ Employees
770,,,,,,,Digital Customer – Machine Learning & Data Lab – Stage,64.0,103.0,4.1,"Wavestone
4.1",1001 to 5000 Employees
775,,,,,,,Data Scientist,79.0,109.0,3.1,"Fiserv, Inc.
3.1",10000+ Employees
777,,,,,,,"Principal Data Scientist, Professional Services",,,3.8,"Amazon Web Services, Inc.
3.8",Unknown
785,,,,,,,Senior Staff Data Scientist,161.0,188.0,4.1,"Udemy
4.1",501 to 1000 Employees
786,,,,,,,Sr. Data Scientist - Data Quality,,,3.1,"Early Warning Services
3.0",501 to 1000 Employees
789,,,,,,,Data Scientist,78.0,108.0,4.9,"1904labs
4.9",51 to 200 Employees
790,,,,,,,"Data Scientist, Data Services - Remote",70.0,106.0,3.6,"Hilton Grand Vacations
3.6",5001 to 10000 Employees
791,,,,,,,Data Scientist,79.0,114.0,4.4,"Radiance Technologies
4.5",501 to 1000 Employees
794,,,,,,,Senior Data Scientist,132.0,217.0,3.9,"McAfee, LLC
3.8",1001 to 5000 Employees
796,,,,,,,Sr. Data Scientist,101.0,135.0,3.8,"Comcast
3.8",10000+ Employees
798,,,,,,,Principal Data Scientist,128.0,173.0,3.5,"Block
3.3",1001 to 5000 Employees
799,,,,,,,Data Scientist,88.0,124.0,2.7,"NewMarket Services Corporation
2.7",1001 to 5000 Employees
803,,,,,,,Data Scientist,100.0,141.0,4.3,"IntelliDyne
4.3",201 to 500 Employees
805,,,,,,,Data Scientist/SR Data Scientist,109.0,151.0,4.1,"Boehringer Ingelheim Animal Health USA
4.1",1001 to 5000 Employees
806,,,,,,,Data Scientist,84.0,121.0,3.3,"PetSmart
3.3",10000+ Employees
811,,,,,,,Senior Data Scientist (Sleep),121.0,176.0,3.5,"WHOOP
3.5",501 to 1000 Employees
812,,,,,,,Supply Chain Data Scientist,86.0,117.0,3.6,"TJX Companies
3.6",10000+ Employees
814,,,,,,,Data Scientist,88.0,132.0,4.1,"Axiologic Solutions
4.1",201 to 500 Employees
815,,,,,,,Data Scientist Sr,101.0,132.0,3.6,"Medline Industries Inc
3.7",10000+ Employees
817,,,,,,,Data Scientist,89.0,126.0,3.6,"Nationwide IT Services, Inc
3.7",201 to 500 Employees
818,,,,,,,Sr. Data Scientist,,,3.6,"Coupang
3.6",5001 to 10000 Employees
819,,,,,,,Principal - Artificial intelligence (AI)& ML- Data Scientist - USC & GC,100.0,120.0,3.3,"Source Mantra
3.3",1 to 50 Employees
823,,,,,,,Data Scientist,,,3.5,"Zartico, Inc.",51 to 200 Employees
824,,,,,,,Data Scientist (Direct Hire),79.0,148.0,4.0,"US Federal Aviation Administration
4.0",10000+ Employees
825,,,,,,,Data Scientist,76.0,101.0,4.1,"Arkansas Blue Cross and Blue Shield
4.1",1001 to 5000 Employees
826,,,,,,,Senior Data Scientist- Data Strategy,164.0,262.0,4.2,"Siemens Digital Industries Software
4.2",5001 to 10000 Employees
827,,,,,,,Data Scientist,84.0,121.0,3.7,"ADM Associates
3.7",1 to 50 Employees
828,,,,,,,Data Scientist Senior,100.0,129.0,4.1,"APS
4.1",1 to 50 Employees
829,,,,,,,Data Scientist,83.0,123.0,4.4,"Oasis Systems LLC
4.4",1001 to 5000 Employees
832,,,,,,,Principal Data Scientist,156.0,209.0,3.2,"Lucid Motors
3.2",5001 to 10000 Employees
834,,,,,,,Data Science Mentor,,,4.1,"Chegg
4.1",1001 to 5000 Employees
835,,,,,,,Data Scientist (Remote),81.0,129.0,3.9,"Epsilon
3.9",5001 to 10000 Employees
837,,,,,,,Computational Physicist/Data Scientist,97.0,150.0,3.8,"Physical Sciences Inc.
3.8",51 to 200 Employees
838,,,,,,,Chief Data Scientist,124.0,190.0,2.8,"HR, Legal, & Administration
2.7",201 to 500 Employees
840,,,,,,,Senior Data Scientist,122.0,158.0,4.3,"Fidelity Investments
4.3",10000+ Employees
841,,,,,,,Multi-modal Representation Learning Scientist,125.0,160.0,4.3,"Novo Nordisk
4.3",10000+ Employees
843,,,,,,,Sr. Data Scientist,123.0,164.0,3.8,"WEX Inc.
3.8",1001 to 5000 Employees
844,,,,,,,Senior Data Scientist,118.0,152.0,4.5,"Noblis
4.5",1001 to 5000 Employees
847,,,,,,,Data Scientist,90.0,123.0,3.8,"Fooda
3.8",201 to 500 Employees
850,,,,,,,Short-term trading desk Data Scientist (m/f/t),102.0,142.0,4.3,"RWE
4.2",10000+ Employees
851,,,,,,,"Senior Data Scientist, Forecasting",128.0,192.0,3.9,"Hinge Health
3.9",1001 to 5000 Employees
853,,,,,,,"Data Engineer, Python",96.0,133.0,2.8,"Breeze Airways™
2.8",1001 to 5000 Employees
854,,,,,,,Data Scientist,80.0,122.0,3.0,"Cal-Tex Protective Coatings, Inc.",51 to 200 Employees
855,,,,,,,Data Scientist I,92.0,122.0,4.1,"Freeport McMoRan
4.1",10000+ Employees
856,,,,,,,Lead Data Scientist,145.0,155.0,3.6,"Trajector
3.6",1001 to 5000 Employees
858,,,,,,,"Data Scientist, Natural Language Interfaces",112.0,152.0,3.9,"Klaviyo
3.9",1001 to 5000 Employees
862,,,,,,,Data Scientist,130.0,190.0,5.0,"EpochGeo
5.0",1 to 50 Employees
863,,,,,,,Senior Data Scientist,113.0,148.0,3.4,"QVC
3.3",10000+ Employees
864,,,,,,,Sr Data Scientist,99.0,136.0,3.5,"Lowe's
3.5",1001 to 5000 Employees
865,,,,,,,Principal Data Scientist,126.0,165.0,3.9,"ABBVIE
3.9",10000+ Employees
866,,,,,,,Data Scientist Position,97.0,139.0,4.5,"Princeton University
4.5",5001 to 10000 Employees
868,,,,,,,"Senior Data Scientist , Search and Personalization (14498) - United States (Remote)",122.0,204.0,4.4,"Getty Images
4.4",1001 to 5000 Employees
869,,,,,,,Research Data Analyst (Scientist),58.0,83.0,3.8,"Medical College of Wisconsin
3.8",5001 to 10000 Employees
874,,,,,,,IT Data Scientist I-IV,76.0,107.0,3.9,"Medical Mutual of Ohio
3.9",1001 to 5000 Employees
876,,,,,,,Data Scientist,86.0,118.0,3.6,"Hearst Media Services
3.6",10000+ Employees
879,,,,,,,Data Scientist 3 DS3 (VV) 1034,67.0,99.0,4.8,"Clarity Innovations, LLC
4.8",1 to 50 Employees
883,,,,,,,Senior Data Scientist,90.0,139.0,3.1,"SS&C
3.1",10000+ Employees
885,,,,,,,DATA SCIENTIST,75.0,175.0,3.9,"Ignite Fueling Innovation
3.9",51 to 200 Employees
887,,,,,,,Data Scientist,85.0,125.0,4.1,"Arcfield
4.1",1001 to 5000 Employees
889,,,,,,,Data Scientist Advanced Development Program,85.0,115.0,3.7,"Vanguard
3.7",10000+ Employees
890,,,,,,,Database Administrator,82.0,143.0,3.9,"Parsons
3.9",10000+ Employees
892,,,,,,,Data Scientist,110.0,151.0,3.0,"Plymouth Rock Assurance
3.0",1001 to 5000 Employees
895,,,,,,,Global Technology Transformation Analytics Vice President,128.0,190.0,4.0,"JPMorgan Chase & Co
4.0",10000+ Employees
896,,,,,,,Senior Data Scientist,,,4.3,"Cydcor
4.3",51 to 200 Employees
897,,,,,,,Remote - Data Scientist,79.0,120.0,3.0,"Green Dot Corporation
3.1",1001 to 5000 Employees
899,,,,,,,Data Scientist,94.0,132.0,3.9,"The University of Iowa
3.9",10000+ Employees
966,,,,,,,Data Scientist,86.0,118.0,3.6,"Kumo
5.0",10000+ Employees
1010,,,,,,,Database Administrator,82.0,143.0,3.7,"Parsons
3.9",10000+ Employees
